From	To	Neuropil	Synapses	Neuro Transmitter
720575940632777320	720575940628690453	ME_R	6	ACH
720575940632777320	720575940614222051	ME_L	6	ACH
720575940632777320	720575940626995880	ME_R	6	ACH
720575940632777320	720575940645761902	ME_L	6	ACH
720575940632777320	720575940639286899	ME_R	6	ACH
720575940632777320	720575940624733769	ME_R	6	ACH
720575940632777320	720575940630600951	ME_R	6	ACH
720575940632777320	720575940623842485	ME_R	6	ACH
720575940632777320	720575940619834644	ME_L	6	ACH
720575940632777320	720575940627428124	ME_L	6	ACH
720575940632777320	720575940619929479	ME_R	6	ACH
720575940632777320	720575940632256786	ME_L	6	ACH
720575940632777320	720575940615482434	ME_R	6	ACH
720575940632777320	720575940622117658	ME_L	6	ACH
720575940632777320	720575940616787061	ME_R	6	ACH
720575940632777320	720575940615175377	ME_L	6	ACH
720575940632777320	720575940630171207	ME_R	6	ACH
720575940632777320	720575940610316242	ME_L	6	ACH
720575940632777320	720575940631740357	ME_L	6	ACH
720575940632777320	720575940628997163	ME_L	6	ACH
720575940632777320	720575940632258575	ME_L	6	ACH
720575940632777320	720575940624612327	ME_R	6	ACH
720575940632777320	720575940639533646	ME_R	6	ACH
720575940632777320	720575940615281105	ME_L	6	ACH
720575940632777320	720575940607869874	ME_L	6	ACH
720575940632777320	720575940618693716	ME_R	6	ACH
720575940632777320	720575940624177900	ME_R	6	ACH
720575940632777320	720575940627539653	ME_R	6	ACH
720575940632777320	720575940609313884	ME_R	6	ACH
720575940632777320	720575940630266471	ME_R	6	ACH
720575940632777320	720575940626848387	ME_L	6	ACH
720575940632777320	720575940615634875	ME_L	6	ACH
720575940632777320	720575940614697127	ME_R	6	ACH
720575940632777320	720575940609120725	ME_R	6	ACH
720575940632777320	720575940625155884	ME_R	6	ACH
720575940632777320	720575940627080945	ME_R	6	ACH
720575940632777320	720575940619691569	ME_R	6	ACH
720575940632777320	720575940623870443	ME_R	6	ACH
720575940632777320	720575940631717906	ME_R	6	ACH
720575940632777320	720575940615622050	ME_R	6	ACH
720575940632777320	720575940621451440	ME_L	6	ACH
720575940632777320	720575940637278686	ME_L	6	ACH
720575940632777320	720575940636551860	ME_R	6	ACH
720575940632777320	720575940617706937	ME_R	6	ACH
720575940632777320	720575940625668868	ME_R	6	ACH
720575940632777320	720575940627630674	ME_L	6	ACH
720575940632777320	720575940613170099	ME_L	6	OCT
720575940632777320	720575940627346856	ME_L	6	ACH
720575940632777320	720575940628157595	ME_R	6	ACH
720575940632777320	720575940636169705	ME_R	6	ACH
720575940632777320	720575940627334019	ME_L	6	ACH
720575940632777320	720575940626623690	ME_R	6	ACH
720575940632777320	720575940645488692	ME_L	6	ACH
720575940632777320	720575940610599726	ME_L	6	ACH
720575940632777320	720575940633017927	ME_R	6	ACH
720575940632777320	720575940632395662	ME_R	6	ACH
720575940632777320	720575940612481941	ME_R	6	ACH
720575940632777320	720575940629932666	ME_R	6	ACH
720575940632777320	720575940639489955	ME_R	6	ACH
720575940632777320	720575940627704316	ME_R	6	ACH
720575940632777320	720575940613340901	ME_L	6	ACH
720575940632777320	720575940609743736	ME_L	6	ACH
720575940632777320	720575940632415458	ME_R	6	ACH
720575940632777320	720575940629497094	ME_R	6	ACH
720575940632777320	720575940614968938	ME_R	6	ACH
720575940632777320	720575940631162386	ME_R	6	ACH
720575940632777320	720575940621003457	ME_R	6	ACH
720575940632777320	720575940648558980	ME_R	6	ACH
720575940632777320	720575940629500777	ME_R	6	ACH
720575940632777320	720575940625965756	ME_R	6	ACH
720575940632777320	720575940610182724	ME_L	6	OCT
720575940632777320	720575940629246586	ME_R	6	ACH
720575940632777320	720575940628196908	ME_R	6	ACH
720575940632777320	720575940639208164	ME_R	6	ACH
720575940632777320	720575940647793972	ME_R	6	ACH
720575940632777320	720575940629632615	ME_R	6	ACH
720575940632777320	720575940631342167	ME_R	6	ACH
720575940632777320	720575940630491899	ME_R	6	ACH
720575940632777320	720575940615204659	ME_R	6	ACH
720575940632777320	720575940631444522	ME_R	6	ACH
720575940632777320	720575940630467948	ME_R	6	ACH
720575940632777320	720575940629543273	ME_L	6	ACH
720575940632777320	720575940620373009	ME_R	6	ACH
720575940632777320	720575940619205286	ME_L	6	ACH
720575940632777320	720575940613700305	ME_R	6	ACH
720575940632777320	720575940631341839	ME_L	6	ACH
720575940632777320	720575940618856710	ME_L	6	ACH
720575940632777320	720575940619288929	ME_L	6	ACH
720575940632777320	720575940621462918	ME_R	6	ACH
720575940632777320	720575940655134369	ME_L	6	ACH
720575940632777320	720575940622829309	ME_R	6	GLUT
720575940632777320	720575940632055912	ME_R	6	ACH
720575940632777320	720575940617492278	ME_R	6	ACH
720575940632777320	720575940627404821	ME_R	6	ACH
720575940632777320	720575940620446228	ME_R	6	ACH
720575940632777320	720575940639851427	ME_L	6	ACH
720575940632777320	720575940628729617	ME_R	6	ACH
720575940632777320	720575940622998366	ME_L	6	ACH
720575940632777320	720575940615359647	ME_R	6	ACH
720575940632777320	720575940616515814	ME_R	6	ACH
720575940632777320	720575940626850678	ME_R	6	ACH
720575940632777320	720575940610180565	ME_L	6	ACH
720575940632777320	720575940616108511	ME_R	6	ACH
720575940632777320	720575940623979498	ME_R	6	ACH
720575940632777320	720575940636136799	ME_R	6	ACH
720575940632777320	720575940621541542	ME_R	6	ACH
720575940632777320	720575940625496720	ME_R	6	ACH
720575940632777320	720575940655640993	ME_R	6	ACH
720575940632777320	720575940638023024	ME_R	6	ACH
720575940632777320	720575940608412508	ME_R	6	ACH
720575940632777320	720575940616210738	ME_R	6	ACH
720575940632777320	720575940631086848	ME_R	6	ACH
720575940632777320	720575940623561165	ME_R	6	ACH
720575940632777320	720575940629834240	ME_R	6	ACH
720575940632777320	720575940611235534	ME_R	6	ACH
720575940632777320	720575940637521118	ME_R	6	ACH
720575940632777320	720575940635588788	ME_R	6	ACH
720575940632777320	720575940632810188	ME_R	6	ACH
720575940632777320	720575940622083845	ME_R	6	ACH
720575940632777320	720575940637651034	ME_R	6	ACH
720575940632777320	720575940640876752	ME_R	6	ACH
720575940632777320	720575940635164852	ME_R	6	ACH
720575940632777320	720575940620707098	ME_R	6	ACH
720575940632777320	720575940615490706	ME_L	6	ACH
720575940632777320	720575940621952636	ME_L	6	ACH
720575940632777320	720575940638677318	ME_L	6	ACH
720575940632777320	720575940632760680	ME_L	6	ACH
720575940632777320	720575940628589032	ME_R	6	ACH
720575940632777320	720575940624975689	ME_R	6	ACH
720575940632777320	720575940634108697	ME_R	6	ACH
720575940632777320	720575940605103806	ME_R	6	ACH
720575940632777320	720575940613922088	ME_L	6	ACH
720575940632777320	720575940615452305	ME_L	6	ACH
720575940632777320	720575940627850312	ME_R	6	ACH
720575940632777320	720575940619632566	ME_R	6	ACH
720575940632777320	720575940624891284	ME_R	6	ACH
720575940632777320	720575940621216752	ME_L	6	ACH
720575940632777320	720575940612393000	ME_R	6	ACH
720575940632777320	720575940629804026	ME_L	6	ACH
720575940632777320	720575940635874714	ME_L	6	ACH
720575940632777320	720575940630251623	ME_L	6	ACH
720575940632777320	720575940630845348	ME_R	6	ACH
720575940632777320	720575940639258301	ME_L	6	ACH
720575940632777320	720575940605280870	ME_R	6	ACH
720575940632777320	720575940617370073	ME_L	6	ACH
720575940632777320	720575940639593038	ME_R	6	ACH
720575940632777320	720575940631868008	ME_R	6	ACH
720575940632777320	720575940636587631	ME_L	6	ACH
720575940632777320	720575940611097554	ME_R	6	ACH
720575940632777320	720575940624363261	ME_R	6	ACH
720575940632777320	720575940633729069	ME_L	6	ACH
720575940632777320	720575940625650434	ME_R	6	ACH
720575940632777320	720575940624689610	ME_R	6	ACH
720575940632777320	720575940620826388	ME_R	6	ACH
720575940632777320	720575940627323279	ME_L	6	ACH
720575940632777320	720575940627677071	ME_R	6	ACH
720575940632777320	720575940620917931	ME_L	6	ACH
720575940632777320	720575940633229196	ME_R	6	ACH
720575940632777320	720575940630872428	ME_R	6	ACH
720575940632777320	720575940630282496	ME_L	6	ACH
720575940632777320	720575940626476184	ME_R	6	ACH
720575940632777320	720575940623135210	ME_R	6	ACH
720575940632777320	720575940625772180	ME_L	6	ACH
720575940632777320	720575940628006855	ME_R	6	ACH
720575940632777320	720575940640017717	ME_L	6	ACH
720575940632777320	720575940625983280	ME_L	6	ACH
720575940632777320	720575940639176681	ME_R	6	ACH
720575940632777320	720575940623942408	ME_R	6	ACH
720575940632777320	720575940621683071	ME_L	6	ACH
720575940632777320	720575940624542541	ME_R	6	ACH
720575940632777320	720575940630146668	ME_R	6	ACH
720575940632777320	720575940630964551	ME_R	6	ACH
720575940632777320	720575940611973489	ME_R	6	ACH
720575940632777320	720575940615358119	ME_L	6	ACH
720575940632777320	720575940631408758	ME_R	6	ACH
720575940632777320	720575940633337645	ME_L	6	ACH
720575940632777320	720575940630171770	ME_L	6	ACH
720575940632777320	720575940618365113	ME_L	6	ACH
720575940632777320	720575940612214165	ME_R	6	ACH
720575940632777320	720575940604407072	ME_R	6	ACH
720575940632777320	720575940641459419	ME_R	6	ACH
720575940632777320	720575940617160862	ME_R	6	ACH
720575940632777320	720575940615409013	ME_L	6	ACH
720575940632777320	720575940640245813	ME_R	6	ACH
720575940632777320	720575940613522661	ME_R	6	ACH
720575940632777320	720575940645151432	ME_R	6	ACH
720575940632777320	720575940624169001	ME_R	6	ACH
720575940632777320	720575940620882624	ME_L	5	OCT
720575940632777320	720575940624667891	ME_L	5	ACH
720575940632777320	720575940610426051	ME_R	5	ACH
720575940632777320	720575940625383944	ME_R	5	ACH
720575940632777320	720575940629231212	ME_L	5	OCT
720575940632777320	720575940627728657	ME_R	5	ACH
720575940632777320	720575940616311750	ME_R	5	ACH
720575940632777320	720575940629957391	ME_L	5	ACH
720575940632777320	720575940610960646	ME_R	5	ACH
720575940632777320	720575940632710225	ME_L	5	ACH
720575940632777320	720575940631936075	ME_L	5	ACH
720575940632777320	720575940639519421	ME_L	5	ACH
720575940632777320	720575940620293824	ME_R	5	ACH
720575940632777320	720575940603707657	ME_R	5	ACH
720575940632777320	720575940614444328	ME_R	5	ACH
720575940632777320	720575940632172492	ME_L	5	ACH
720575940632777320	720575940621491226	ME_R	5	ACH
720575940632777320	720575940608061826	ME_R	5	ACH
720575940632777320	720575940634519392	ME_R	5	ACH
720575940632777320	720575940616095259	ME_R	5	ACH
720575940632777320	720575940622084940	ME_R	5	ACH
720575940632777320	720575940624950247	ME_R	5	ACH
720575940632777320	720575940626721994	ME_L	5	ACH
720575940632777320	720575940627218631	ME_R	5	ACH
720575940632777320	720575940609862667	ME_R	5	ACH
720575940632777320	720575940617620509	ME_R	5	ACH
720575940632777320	720575940629573882	ME_R	5	ACH
720575940632777320	720575940648679556	ME_L	5	ACH
720575940632777320	720575940613978065	ME_L	5	OCT
720575940632777320	720575940627930520	ME_L	5	ACH
720575940632777320	720575940624643047	ME_R	5	ACH
720575940632777320	720575940618693661	ME_L	5	ACH
720575940632777320	720575940632015890	ME_L	5	ACH
720575940632777320	720575940613801965	ME_R	5	ACH
720575940632777320	720575940638598726	ME_R	5	GABA
720575940632777320	720575940623392148	ME_R	5	ACH
720575940632777320	720575940620149371	ME_R	5	ACH
720575940632777320	720575940611475810	ME_R	5	ACH
720575940632777320	720575940621773921	ME_L	5	ACH
720575940632777320	720575940622402943	ME_R	5	ACH
720575940632777320	720575940628177738	ME_R	5	ACH
720575940632777320	720575940622721037	ME_R	5	ACH
720575940632777320	720575940632415247	ME_L	5	ACH
720575940632777320	720575940629148145	ME_R	5	ACH
720575940632777320	720575940620691020	ME_R	5	ACH
720575940632777320	720575940622223088	ME_R	5	ACH
720575940632777320	720575940626836349	ME_R	5	ACH
720575940632777320	720575940620233899	ME_R	5	ACH
720575940632777320	720575940628953799	ME_L	5	ACH
720575940632777320	720575940624112127	ME_L	5	ACH
720575940632777320	720575940612398834	ME_R	5	ACH
720575940632777320	720575940644408100	ME_R	5	ACH
720575940632777320	720575940627129346	ME_R	5	ACH
720575940632777320	720575940631951004	ME_R	5	ACH
720575940632777320	720575940617223867	ME_L	5	ACH
720575940632777320	720575940631116586	ME_R	5	ACH
720575940632777320	720575940615463934	ME_R	5	ACH
720575940632777320	720575940611625877	ME_L	5	ACH
720575940632777320	720575940631036476	ME_R	5	ACH
720575940632777320	720575940617455931	ME_R	5	ACH
720575940632777320	720575940618501725	ME_R	5	ACH
720575940632777320	720575940611070254	ME_L	5	ACH
720575940632777320	720575940625525740	ME_L	3	ACH
720575940632777320	720575940625525740	ME_R	2	ACH
720575940632777320	720575940621779521	ME_L	5	ACH
720575940632777320	720575940607368322	ME_L	5	ACH
720575940632777320	720575940614282134	ME_R	5	ACH
720575940632777320	720575940624486804	ME_R	5	ACH
720575940632777320	720575940630951895	ME_L	5	ACH
720575940632777320	720575940652578550	ME_L	5	ACH
720575940632777320	720575940644614088	ME_L	5	ACH
720575940632777320	720575940639729085	ME_L	5	GABA
720575940632777320	720575940615908353	ME_R	5	ACH
720575940632777320	720575940640839768	ME_L	5	ACH
720575940632777320	720575940620120454	ME_L	5	OCT
720575940632777320	720575940632576568	ME_L	5	ACH
720575940632777320	720575940616599618	ME_R	5	ACH
720575940632777320	720575940638028510	ME_L	5	ACH
720575940632777320	720575940613143002	ME_R	5	ACH
720575940632777320	720575940654696097	ME_L	5	ACH
720575940632777320	720575940630003834	ME_R	5	ACH
720575940632777320	720575940623439615	ME_L	5	ACH
720575940632777320	720575940618504395	ME_L	5	ACH
720575940632777320	720575940628288133	ME_R	5	ACH
720575940632777320	720575940637562458	ME_L	5	ACH
720575940632777320	720575940631861775	ME_L	5	ACH
720575940632777320	720575940625195756	ME_L	5	ACH
720575940632777320	720575940631551247	ME_L	5	ACH
720575940632777320	720575940627694824	ME_R	5	ACH
720575940632777320	720575940631143724	ME_R	5	ACH
720575940632777320	720575940614016175	ME_L	5	ACH
720575940632777320	720575940616417878	ME_R	5	ACH
720575940632777320	720575940616864340	ME_L	5	ACH
720575940632777320	720575940634360546	ME_R	5	ACH
720575940632777320	720575940632901191	ME_R	5	ACH
720575940632777320	720575940623125793	ME_R	5	ACH
720575940632777320	720575940634280418	ME_L	5	ACH
720575940632777320	720575940635859647	ME_L	5	OCT
720575940632777320	720575940629098878	ME_R	5	ACH
720575940632777320	720575940622516504	ME_L	5	ACH
720575940632777320	720575940635484852	ME_R	5	ACH
720575940632777320	720575940632461881	ME_R	5	ACH
720575940632777320	720575940618001113	ME_L	5	ACH
720575940632777320	720575940622711372	ME_L	5	ACH
720575940632777320	720575940645669940	ME_R	5	ACH
720575940632777320	720575940634840767	ME_R	5	ACH
720575940632777320	720575940638937789	ME_R	5	ACH
720575940632777320	720575940638169688	ME_R	5	ACH
720575940632777320	720575940614427253	ME_L	5	ACH
720575940632777320	720575940627363480	ME_L	5	ACH
720575940632777320	720575940631285804	ME_L	5	ACH
720575940632777320	720575940628639473	ME_R	5	ACH
720575940632777320	720575940618416517	ME_L	5	ACH
720575940632777320	720575940627211806	ME_L	5	ACH
720575940632777320	720575940630542329	ME_R	5	ACH
720575940632777320	720575940620102772	ME_R	5	ACH
720575940632777320	720575940621518319	AME_L	4	ACH
720575940632777320	720575940621518319	ME_L	1	ACH
720575940632777320	720575940617029009	ME_R	5	ACH
720575940632777320	720575940616398917	ME_R	5	ACH
720575940632777320	720575940605610784	ME_R	5	ACH
720575940632777320	720575940627273274	ME_R	5	ACH
720575940632777320	720575940623024166	ME_R	5	ACH
720575940632777320	720575940642370011	ME_R	5	ACH
720575940632777320	720575940627156243	ME_L	5	ACH
720575940632777320	720575940610316664	ME_R	5	ACH
720575940632777320	720575940621051307	ME_L	5	ACH
720575940632777320	720575940606594238	ME_L	5	ACH
720575940632777320	720575940639466054	ME_R	5	ACH
720575940632777320	720575940617297803	ME_L	5	ACH
720575940632777320	720575940636293739	ME_R	5	ACH
720575940632777320	720575940619426507	ME_R	5	ACH
720575940632777320	720575940624041924	ME_R	5	ACH
720575940632777320	720575940632753837	ME_R	5	ACH
720575940632777320	720575940637237166	ME_R	5	ACH
720575940632777320	720575940620159573	ME_R	5	ACH
720575940632777320	720575940622334121	ME_R	5	ACH
720575940632777320	720575940611981283	ME_R	5	ACH
720575940632777320	720575940638155742	ME_R	5	ACH
720575940632777320	720575940625888295	ME_L	5	ACH
720575940632777320	720575940629671696	ME_L	5	ACH
720575940632777320	720575940620970375	ME_L	5	ACH
720575940632777320	720575940633004359	ME_R	5	ACH
720575940632777320	720575940623989247	ME_R	5	ACH
720575940632777320	720575940632763935	ME_R	5	ACH
720575940632777320	720575940618942977	ME_L	5	ACH
720575940632777320	720575940607707266	ME_L	5	ACH
720575940632777320	720575940626791824	ME_L	5	ACH
720575940632777320	720575940645080008	ME_L	5	ACH
720575940632777320	720575940617509716	ME_R	5	ACH
720575940632777320	720575940618599509	ME_L	5	ACH
720575940632777320	720575940613128163	ME_L	5	ACH
720575940632777320	720575940625050445	ME_L	5	ACH
720575940632777320	720575940630440007	ME_R	5	ACH
720575940632777320	720575940647047220	ME_L	5	ACH
720575940632777320	720575940624599836	ME_R	5	ACH
720575940632777320	720575940623478154	ME_L	5	ACH
720575940632777320	720575940622017446	ME_L	5	ACH
720575940632777320	720575940626355740	ME_L	5	ACH
720575940632777320	720575940620932555	ME_L	5	ACH
720575940632777320	720575940622838408	ME_R	5	ACH
720575940632777320	720575940647051043	ME_R	5	ACH
720575940632777320	720575940610177941	ME_R	5	ACH
720575940632777320	720575940620659182	ME_L	5	ACH
720575940632777320	720575940632750879	ME_R	5	ACH
720575940632777320	720575940619213771	ME_R	5	ACH
720575940632777320	720575940651885046	ME_R	5	ACH
720575940632777320	720575940605310398	ME_R	5	ACH
720575940632777320	720575940615120234	ME_R	5	ACH
720575940632777320	720575940612179173	ME_R	5	ACH
720575940632777320	720575940614990511	ME_L	5	ACH
720575940632777320	720575940620497172	ME_R	5	ACH
720575940632777320	720575940628355689	ME_R	5	ACH
